id,claim,label,supporting_facts,challenge
22232,Artjoms Rudņevs played football for seven clubs during his 12 year professional career.,SUPPORTS,"Artjoms Rudņevs_cell_1_21_0
Artjoms Rudņevs_cell_1_20_0
Artjoms Rudņevs_cell_1_19_0
Artjoms Rudņevs_cell_1_14_0
Artjoms Rudņevs_cell_1_11_0
Artjoms Rudņevs_cell_1_7_0
Artjoms Rudņevs_cell_1_2_0
Artjoms Rudņevs_cell_1_2_1
Artjoms Rudņevs_cell_1_3_0
Artjoms Rudņevs_cell_1_4_0
Artjoms Rudņevs_cell_1_5_0
Artjoms Rudņevs_cell_1_7_1
Artjoms Rudņevs_cell_1_8_0
Artjoms Rudņevs_cell_1_9_0
Artjoms Rudņevs_cell_1_11_1
Artjoms Rudņevs_cell_1_12_0
Artjoms Rudņevs_cell_1_14_1
Artjoms Rudņevs_cell_1_15_0
Artjoms Rudņevs_cell_1_16_0
Artjoms Rudņevs_cell_1_17_0
Artjoms Rudņevs_cell_1_19_1
Artjoms Rudņevs_cell_1_20_1
Artjoms Rudņevs_cell_1_21_1
Artjoms Rudņevs_cell_1_22_0|context:Artjoms Rudņevs_cell_1_21_0:Artjoms Rudņevs_title
Artjoms Rudņevs_section_9
Artjoms Rudņevs_section_10
Artjoms Rudņevs_header_cell_1_0_0|Artjoms Rudņevs_cell_1_20_0:Artjoms Rudņevs_title
Artjoms Rudņevs_section_9
Artjoms Rudņevs_section_10
Artjoms Rudņevs_header_cell_1_0_0|Artjoms Rudņevs_cell_1_19_0:Artjoms Rudņevs_title
Artjoms Rudņevs_section_9
Artjoms Rudņevs_section_10
Artjoms Rudņevs_header_cell_1_0_0|Artjoms Rudņevs_cell_1_14_0:Artjoms Rudņevs_title
Artjoms Rudņevs_section_9
Artjoms Rudņevs_section_10
Artjoms Rudņevs_header_cell_1_0_0|Artjoms Rudņevs_cell_1_11_0:Artjoms Rudņevs_title
Artjoms Rudņevs_section_9
Artjoms Rudņevs_section_10
Artjoms Rudņevs_header_cell_1_0_0|Artjoms Rudņevs_cell_1_7_0:Artjoms Rudņevs_title
Artjoms Rudņevs_section_9
Artjoms Rudņevs_section_10
Artjoms Rudņevs_header_cell_1_0_0|Artjoms Rudņevs_cell_1_2_0:Artjoms Rudņevs_title
Artjoms Rudņevs_section_9
Artjoms Rudņevs_section_10
Artjoms Rudņevs_header_cell_1_0_0|Artjoms Rudņevs_cell_1_2_1:Artjoms Rudņevs_title
Artjoms Rudņevs_section_9
Artjoms Rudņevs_section_10
Artjoms Rudņevs_header_cell_1_0_1|Artjoms Rudņevs_cell_1_3_0:Artjoms Rudņevs_title
Artjoms Rudņevs_section_9
Artjoms Rudņevs_section_10
Artjoms Rudņevs_header_cell_1_0_1|Artjoms Rudņevs_cell_1_4_0:Artjoms Rudņevs_title
Artjoms Rudņevs_section_9
Artjoms Rudņevs_section_10
Artjoms Rudņevs_header_cell_1_0_1|Artjoms Rudņevs_cell_1_5_0:Artjoms Rudņevs_title
Artjoms Rudņevs_section_9
Artjoms Rudņevs_section_10
Artjoms Rudņevs_header_cell_1_0_1|Artjoms Rudņevs_cell_1_7_1:Artjoms Rudņevs_title
Artjoms Rudņevs_section_9
Artjoms Rudņevs_section_10
Artjoms Rudņevs_header_cell_1_6_0|Artjoms Rudņevs_cell_1_8_0:Artjoms Rudņevs_title
Artjoms Rudņevs_section_9
Artjoms Rudņevs_section_10
Artjoms Rudņevs_header_cell_1_6_0|Artjoms Rudņevs_cell_1_9_0:Artjoms Rudņevs_title
Artjoms Rudņevs_section_9
Artjoms Rudņevs_section_10
Artjoms Rudņevs_header_cell_1_6_0|Artjoms Rudņevs_cell_1_11_1:Artjoms Rudņevs_title
Artjoms Rudņevs_section_9
Artjoms Rudņevs_section_10
Artjoms Rudņevs_header_cell_1_10_0|Artjoms Rudņevs_cell_1_12_0:Artjoms Rudņevs_title
Artjoms Rudņevs_section_9
Artjoms Rudņevs_section_10
Artjoms Rudņevs_header_cell_1_10_0|Artjoms Rudņevs_cell_1_14_1:Artjoms Rudņevs_title
Artjoms Rudņevs_section_9
Artjoms Rudņevs_section_10
Artjoms Rudņevs_header_cell_1_13_0|Artjoms Rudņevs_cell_1_15_0:Artjoms Rudņevs_title
Artjoms Rudņevs_section_9
Artjoms Rudņevs_section_10
Artjoms Rudņevs_header_cell_1_13_0|Artjoms Rudņevs_cell_1_16_0:Artjoms Rudņevs_title
Artjoms Rudņevs_section_9
Artjoms Rudņevs_section_10
Artjoms Rudņevs_header_cell_1_13_0|Artjoms Rudņevs_cell_1_17_0:Artjoms Rudņevs_title
Artjoms Rudņevs_section_9
Artjoms Rudņevs_section_10
Artjoms Rudņevs_header_cell_1_13_0|Artjoms Rudņevs_cell_1_19_1:Artjoms Rudņevs_title
Artjoms Rudņevs_section_9
Artjoms Rudņevs_section_10
Artjoms Rudņevs_header_cell_1_18_0|Artjoms Rudņevs_cell_1_20_1:Artjoms Rudņevs_title
Artjoms Rudņevs_section_9
Artjoms Rudņevs_section_10
Artjoms Rudņevs_header_cell_1_18_0|Artjoms Rudņevs_cell_1_21_1:Artjoms Rudņevs_title
Artjoms Rudņevs_section_9
Artjoms Rudņevs_section_10
Artjoms Rudņevs_header_cell_1_18_0|Artjoms Rudņevs_cell_1_22_0:Artjoms Rudņevs_title
Artjoms Rudņevs_section_9
Artjoms Rudņevs_section_10
Artjoms Rudņevs_header_cell_1_18_0
Artjoms Rudņevs_cell_0_16_1
Artjoms Rudņevs_cell_0_15_1
Artjoms Rudņevs_cell_0_14_1
Artjoms Rudņevs_cell_0_13_1
Artjoms Rudņevs_cell_0_12_1
Artjoms Rudņevs_cell_0_11_1
Artjoms Rudņevs_cell_0_10_1|context:Artjoms Rudņevs_cell_0_16_1:Artjoms Rudņevs_title
Artjoms Rudņevs_header_cell_0_16_0
Artjoms Rudņevs_header_cell_0_8_0|Artjoms Rudņevs_cell_0_15_1:Artjoms Rudņevs_title
Artjoms Rudņevs_header_cell_0_15_0
Artjoms Rudņevs_header_cell_0_8_0|Artjoms Rudņevs_cell_0_14_1:Artjoms Rudņevs_title
Artjoms Rudņevs_header_cell_0_14_0
Artjoms Rudņevs_header_cell_0_8_0|Artjoms Rudņevs_cell_0_13_1:Artjoms Rudņevs_title
Artjoms Rudņevs_header_cell_0_13_0
Artjoms Rudņevs_header_cell_0_8_0|Artjoms Rudņevs_cell_0_12_1:Artjoms Rudņevs_title
Artjoms Rudņevs_header_cell_0_12_0
Artjoms Rudņevs_header_cell_0_8_0|Artjoms Rudņevs_cell_0_11_1:Artjoms Rudņevs_title
Artjoms Rudņevs_header_cell_0_11_0
Artjoms Rudņevs_header_cell_0_8_0|Artjoms Rudņevs_cell_0_10_1:Artjoms Rudņevs_title
Artjoms Rudņevs_header_cell_0_10_0
Artjoms Rudņevs_header_cell_0_8_0",Numerical Reasoning
91511,"The 1928 Summa was discovered on September 21, 1938 and is named after the Battle of Summa.",SUPPORTS,"1928 Summa_sentence_2
1928 Summa_sentence_1|context:1928 Summa_sentence_2:1928 Summa_title|1928 Summa_sentence_1:1928 Summa_title",Other
82881,"Michael McCafferty was the President of EDP and, in its first six months of business, the company saw a half million dollar profit.",REFUTES,"Michael McCafferty_sentence_17
Michael McCafferty_sentence_20
Michael McCafferty_sentence_21|context:Michael McCafferty_sentence_17:Michael McCafferty_title
Michael McCafferty_section_1
Michael McCafferty_section_2|Michael McCafferty_sentence_20:Michael McCafferty_title
Michael McCafferty_section_1
Michael McCafferty_section_2|Michael McCafferty_sentence_21:Michael McCafferty_title
Michael McCafferty_section_1
Michael McCafferty_section_2",Other
15240,"Every Where Is Some Where, the second and major label debut studio album by K.Flay, received a positive rating from AllMusic and a 67 out of 100 rating from Metacritic.",SUPPORTS,"Every Where Is Some Where_sentence_0
Every Where Is Some Where_cell_0_5_0
Every Where Is Some Where_cell_0_5_1
Every Where Is Some Where_cell_0_2_0
Every Where Is Some Where_cell_0_2_1|context:Every Where Is Some Where_sentence_0:Every Where Is Some Where_title|Every Where Is Some Where_cell_0_5_0:Every Where Is Some Where_title
Every Where Is Some Where_section_1
Every Where Is Some Where_header_cell_0_4_0
Every Where Is Some Where_header_cell_0_3_0|Every Where Is Some Where_cell_0_5_1:Every Where Is Some Where_title
Every Where Is Some Where_section_1
Every Where Is Some Where_header_cell_0_4_1
Every Where Is Some Where_header_cell_0_3_0|Every Where Is Some Where_cell_0_2_0:Every Where Is Some Where_title
Every Where Is Some Where_section_1
Every Where Is Some Where_header_cell_0_1_0
Every Where Is Some Where_header_cell_0_0_0|Every Where Is Some Where_cell_0_2_1:Every Where Is Some Where_title
Every Where Is Some Where_section_1
Every Where Is Some Where_header_cell_0_1_1
Every Where Is Some Where_header_cell_0_0_0",Combining Tables and Text
95515,"The national historical district resources near Winnsboro were built between about 1883 and about 1945; includes the Anderson and Rion Quarry sites, commercial buildings and structures associated with granite quarrying and finishing operations.",REFUTES,Rockton and Rion Railroad Historic District_sentence_3|context:Rockton and Rion Railroad Historic District_sentence_3:Rockton and Rion Railroad Historic District_title,Other
14382,"American Peter Gabel graduated from Deerfield Academy and, afterwards, earned his degrees from Harvard University.",REFUTES,"Peter Gabel_sentence_4|context:Peter Gabel_sentence_4:Peter Gabel_title
Peter Gabel_section_0
Peter Gabel_section_1",Other
76331,"In Josh Ruffels (born 23 October 1993) appearances and goals by club, season and competition includes the Coventry City and Oxford United club in which the career total apps is 268 and goals is 14.",SUPPORTS,"Josh Ruffels_cell_1_2_0
Josh Ruffels_cell_1_6_0
Josh Ruffels_sentence_0
Josh Ruffels_header_cell_1_14_0
Josh Ruffels_header_cell_1_14_11
Josh Ruffels_header_cell_1_14_12
Josh Ruffels_header_cell_1_1_9
Josh Ruffels_header_cell_1_1_10
Josh Ruffels_header_cell_1_0_11
Josh Ruffels_table_caption_1|context:Josh Ruffels_cell_1_2_0:Josh Ruffels_title
Josh Ruffels_section_4
Josh Ruffels_header_cell_1_0_0|Josh Ruffels_cell_1_6_0:Josh Ruffels_title
Josh Ruffels_section_4
Josh Ruffels_header_cell_1_0_0|Josh Ruffels_sentence_0:Josh Ruffels_title|Josh Ruffels_header_cell_1_14_0:Josh Ruffels_title
Josh Ruffels_section_4|Josh Ruffels_header_cell_1_14_11:Josh Ruffels_title
Josh Ruffels_section_4|Josh Ruffels_header_cell_1_14_12:Josh Ruffels_title
Josh Ruffels_section_4|Josh Ruffels_header_cell_1_1_9:Josh Ruffels_title
Josh Ruffels_section_4|Josh Ruffels_header_cell_1_1_10:Josh Ruffels_title
Josh Ruffels_section_4|Josh Ruffels_header_cell_1_0_11:Josh Ruffels_title
Josh Ruffels_section_4|Josh Ruffels_table_caption_1:Josh Ruffels_title
Josh Ruffels_section_4",Combining Tables and Text
44814,"Mila Kajas placed placed first in the Winter Olympics in 1993-94, and she placed first in the National Finnish Championships in 1990-91, 1991-92, 1992-93, and 1995-96",REFUTES,"Mila Kajas_cell_1_2_0
Mila Kajas_cell_1_2_5|context:Mila Kajas_cell_1_2_0:Mila Kajas_title
Mila Kajas_section_0
Mila Kajas_header_cell_1_1_0
Mila Kajas_header_cell_1_0_0|Mila Kajas_cell_1_2_5:Mila Kajas_title
Mila Kajas_section_0
Mila Kajas_header_cell_1_1_5
Mila Kajas_header_cell_1_0_0",Other
58548,Nilgiri tahr (an ungulate that is endemic to the Nilgiri Hills) is part of the Bovidae family in the Animalia Kingdom.,SUPPORTS,"Nilgiri tahr_sentence_0
Nilgiri tahr_cell_0_7_0
Nilgiri tahr_cell_0_7_1
Nilgiri tahr_cell_0_3_0
Nilgiri tahr_cell_0_3_1|context:Nilgiri tahr_sentence_0:Nilgiri tahr_title|Nilgiri tahr_cell_0_7_0:Nilgiri tahr_title
Nilgiri tahr_header_cell_0_2_0
Nilgiri tahr_header_cell_0_1_0
Nilgiri tahr_header_cell_0_0_0|Nilgiri tahr_cell_0_7_1:Nilgiri tahr_title
Nilgiri tahr_header_cell_0_2_0
Nilgiri tahr_header_cell_0_1_0
Nilgiri tahr_header_cell_0_0_0|Nilgiri tahr_cell_0_3_0:Nilgiri tahr_title
Nilgiri tahr_header_cell_0_2_0
Nilgiri tahr_header_cell_0_1_0
Nilgiri tahr_header_cell_0_0_0|Nilgiri tahr_cell_0_3_1:Nilgiri tahr_title
Nilgiri tahr_header_cell_0_2_0
Nilgiri tahr_header_cell_0_1_0
Nilgiri tahr_header_cell_0_0_0",Combining Tables and Text
48550,"Tholing, located in Zanda county in China, sits at an elevation of 3,660 metres and has a few poplar trees in town.",REFUTES,"Tholing_cell_0_7_1|context:Tholing_cell_0_7_1:Tholing_title
Tholing_header_cell_0_7_0
Tholing_header_cell_0_5_0",Other
47721,Alan Lowry only played games with his close relatives in his entire life.,NOT ENOUGH INFO,"Alan Lowry_sentence_26
Roosevelt Leaks_sentence_2
Alan Lowry_sentence_62|context:Alan Lowry_sentence_26:Alan Lowry_title
Alan Lowry_section_0|Roosevelt Leaks_sentence_2:Roosevelt Leaks_title
Roosevelt Leaks_section_0|Alan Lowry_sentence_62:Alan Lowry_title
Alan Lowry_section_4",Multi-hop Reasoning
64576,The Season of Men is a film directed and co-written by Moufida Tlatli and is available in Arabic only.,REFUTES,"The Season of Men_cell_0_9_1|context:The Season of Men_cell_0_9_1:The Season of Men_title
The Season of Men_header_cell_0_9_0
The Season of Men_header_cell_0_0_0",Other
8995,Giancarlo Zampieri (father of Daniel Zampieri) bought BVM - Target Racing Formula Renault 3.5 Series subdivision on 2013 and was renamed to Zeta Corse.,SUPPORTS,"Zeta Corse_sentence_1
Zeta Corse_sentence_2|context:Zeta Corse_sentence_1:Zeta Corse_title
Zeta Corse_section_0|Zeta Corse_sentence_2:Zeta Corse_title
Zeta Corse_section_0",Other
17659,"WBGX aired in R&B music format in 1955, and currently has an all-gospel format when Great Lakes Radio purchased it in 2003, with some interim music changes in interceding years.",SUPPORTS,"WBGX_sentence_5
WBGX_sentence_10
WBGX_sentence_11
WBGX_sentence_7|context:WBGX_sentence_5:WBGX_title
WBGX_section_0|WBGX_sentence_10:WBGX_title
WBGX_section_0|WBGX_sentence_11:WBGX_title
WBGX_section_0|WBGX_sentence_7:WBGX_title
WBGX_section_0",Other
30964,WBCW (a radio station broadcasting a Contemporary Christian format) has the frequency 89.7 MHz and is owned by an individual.,REFUTES,"WBCW_sentence_1
WBCW_cell_0_2_1
WBCW_cell_0_7_1|context:WBCW_sentence_1:WBCW_title|WBCW_cell_0_2_1:WBCW_title
WBCW_header_cell_0_2_0|WBCW_cell_0_7_1:WBCW_title
WBCW_header_cell_0_7_0
WBCW_header_cell_0_6_0
WBCW_sentence_2
WBCW_sentence_1
WBCW_cell_0_2_1|context:WBCW_sentence_2:WBCW_title|WBCW_sentence_1:WBCW_title|WBCW_cell_0_2_1:WBCW_title
WBCW_header_cell_0_2_0",Combining Tables and Text
51027,"DisGeNET, one of the largest and comprehensive repositories of human gene-disease associations (GDAs) currently available, is an open access resource that makes available a comprehensive knowledge base on disease genes and is available through a Cytoscape plugin, as linked data for the Semantic Web.",SUPPORTS,"DisGeNET_sentence_1
DisGeNET_sentence_6
DisGeNET_sentence_7|context:DisGeNET_sentence_1:DisGeNET_title|DisGeNET_sentence_6:DisGeNET_title
DisGeNET_section_0|DisGeNET_sentence_7:DisGeNET_title
DisGeNET_section_0",Multi-hop Reasoning
33407,Bṛhaspati has four sources that measure the estimated time per sidereal revolution.,SUPPORTS,"Bṛhaspati_cell_1_0_0
Bṛhaspati_cell_1_1_0
Bṛhaspati_cell_1_0_1
Bṛhaspati_cell_1_1_1
Bṛhaspati_cell_1_2_0
Bṛhaspati_cell_1_2_1
Bṛhaspati_cell_1_3_0
Bṛhaspati_cell_1_3_1
Bṛhaspati_cell_1_4_0
Bṛhaspati_cell_1_4_1|context:Bṛhaspati_cell_1_0_0:Bṛhaspati_title
Bṛhaspati_section_2|Bṛhaspati_cell_1_1_0:Bṛhaspati_title
Bṛhaspati_section_2|Bṛhaspati_cell_1_0_1:Bṛhaspati_title
Bṛhaspati_section_2|Bṛhaspati_cell_1_1_1:Bṛhaspati_title
Bṛhaspati_section_2|Bṛhaspati_cell_1_2_0:Bṛhaspati_title
Bṛhaspati_section_2|Bṛhaspati_cell_1_2_1:Bṛhaspati_title
Bṛhaspati_section_2|Bṛhaspati_cell_1_3_0:Bṛhaspati_title
Bṛhaspati_section_2|Bṛhaspati_cell_1_3_1:Bṛhaspati_title
Bṛhaspati_section_2|Bṛhaspati_cell_1_4_0:Bṛhaspati_title
Bṛhaspati_section_2|Bṛhaspati_cell_1_4_1:Bṛhaspati_title
Bṛhaspati_section_2",Numerical Reasoning
20996,"Vespro della Beata Vergine, Vespers for the Blessed Virgin, has seven Versus out of 15 parts.",REFUTES,"Vespro della Beata Vergine_cell_2_1_0
Vespro della Beata Vergine_cell_2_1_1
Vespro della Beata Vergine_cell_2_2_0
Vespro della Beata Vergine_cell_2_2_1
Vespro della Beata Vergine_cell_2_3_0
Vespro della Beata Vergine_cell_2_3_1
Vespro della Beata Vergine_cell_2_4_0
Vespro della Beata Vergine_cell_2_4_1
Vespro della Beata Vergine_cell_2_5_0
Vespro della Beata Vergine_cell_2_5_1
Vespro della Beata Vergine_cell_2_6_0
Vespro della Beata Vergine_cell_2_6_1
Vespro della Beata Vergine_cell_2_7_0
Vespro della Beata Vergine_cell_2_7_1
Vespro della Beata Vergine_cell_2_8_0
Vespro della Beata Vergine_cell_2_8_1
Vespro della Beata Vergine_cell_2_9_0
Vespro della Beata Vergine_cell_2_9_1
Vespro della Beata Vergine_cell_2_10_0
Vespro della Beata Vergine_cell_2_10_1
Vespro della Beata Vergine_cell_2_11_0
Vespro della Beata Vergine_cell_2_11_1
Vespro della Beata Vergine_cell_2_12_0
Vespro della Beata Vergine_cell_2_12_1
Vespro della Beata Vergine_cell_2_13_0
Vespro della Beata Vergine_cell_2_13_1|context:Vespro della Beata Vergine_cell_2_1_0:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_0|Vespro della Beata Vergine_cell_2_1_1:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_1|Vespro della Beata Vergine_cell_2_2_0:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_0|Vespro della Beata Vergine_cell_2_2_1:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_1|Vespro della Beata Vergine_cell_2_3_0:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_0|Vespro della Beata Vergine_cell_2_3_1:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_1|Vespro della Beata Vergine_cell_2_4_0:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_0|Vespro della Beata Vergine_cell_2_4_1:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_1|Vespro della Beata Vergine_cell_2_5_0:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_0|Vespro della Beata Vergine_cell_2_5_1:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_1|Vespro della Beata Vergine_cell_2_6_0:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_0|Vespro della Beata Vergine_cell_2_6_1:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_1|Vespro della Beata Vergine_cell_2_7_0:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_0|Vespro della Beata Vergine_cell_2_7_1:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_1|Vespro della Beata Vergine_cell_2_8_0:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_0|Vespro della Beata Vergine_cell_2_8_1:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_1|Vespro della Beata Vergine_cell_2_9_0:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_0|Vespro della Beata Vergine_cell_2_9_1:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_1|Vespro della Beata Vergine_cell_2_10_0:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_0|Vespro della Beata Vergine_cell_2_10_1:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_1|Vespro della Beata Vergine_cell_2_11_0:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_0|Vespro della Beata Vergine_cell_2_11_1:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_1|Vespro della Beata Vergine_cell_2_12_0:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_0|Vespro della Beata Vergine_cell_2_12_1:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_1|Vespro della Beata Vergine_cell_2_13_0:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_0|Vespro della Beata Vergine_cell_2_13_1:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_1",Other
88530,"Humphrey Henchman was appointed canon of Salisbury Cathedral in 1610 and was later ejected from his position, he alsoh elped the future Charles II to escape the country.",REFUTES,"Humphrey Henchman_sentence_5|context:Humphrey Henchman_sentence_5:Humphrey Henchman_title
Humphrey Henchman_section_1",Other
61716,The Highland Adventist School requires all students to take art history classes each year which cover topics in biblical history and Christian and denominational doctrines.,REFUTES,"Highland Adventist School_sentence_4
Highland Adventist School_sentence_5|context:Highland Adventist School_sentence_4:Highland Adventist School_title
Highland Adventist School_section_1|Highland Adventist School_sentence_5:Highland Adventist School_title
Highland Adventist School_section_1",Other
90781,The 1796 Battle of Lopate between Montenegro and the Ottoman Empire resulted in a draw.,SUPPORTS,"Battle of Lopate_sentence_0
Battle of Lopate_cell_0_4_1|context:Battle of Lopate_sentence_0:Battle of Lopate_title|Battle of Lopate_cell_0_4_1:Battle of Lopate_title
Battle of Lopate_header_cell_0_4_0
Battle of Lopate_header_cell_0_0_0",Combining Tables and Text
17960,"One of the teams that Clemson Tigers football team defeated in 1910 was South Carolina Gamecocks football team, which had a record of 4–4 in that football event.",SUPPORTS,"1910 Clemson Tigers football team_cell_1_6_0
1910 Clemson Tigers football team_cell_1_6_1
1910 Clemson Tigers football team_cell_1_6_3
1910 South Carolina Gamecocks football team_sentence_1|context:1910 Clemson Tigers football team_cell_1_6_0:1910 Clemson Tigers football team_title
1910 Clemson Tigers football team_section_0
1910 Clemson Tigers football team_header_cell_1_0_0|1910 Clemson Tigers football team_cell_1_6_1:1910 Clemson Tigers football team_title
1910 Clemson Tigers football team_section_0
1910 Clemson Tigers football team_header_cell_1_0_1|1910 Clemson Tigers football team_cell_1_6_3:1910 Clemson Tigers football team_title
1910 Clemson Tigers football team_section_0
1910 Clemson Tigers football team_header_cell_1_0_3|1910 South Carolina Gamecocks football team_sentence_1:1910 South Carolina Gamecocks football team_title",Multi-hop Reasoning
6398,"Augustus Lutheran Church ( 717 West Main Street in Trappe, Pennsylvania) area was settled by Germans in 1717 the first church their cost 200 pounds sterling and the interior fittings were fabricated by local materials",SUPPORTS,"Augustus Lutheran Church_sentence_0
Augustus Lutheran Church_sentence_4
Augustus Lutheran Church_sentence_5
Augustus Lutheran Church_sentence_6|context:Augustus Lutheran Church_sentence_0:Augustus Lutheran Church_title|Augustus Lutheran Church_sentence_4:Augustus Lutheran Church_title
Augustus Lutheran Church_section_0|Augustus Lutheran Church_sentence_5:Augustus Lutheran Church_title
Augustus Lutheran Church_section_0|Augustus Lutheran Church_sentence_6:Augustus Lutheran Church_title
Augustus Lutheran Church_section_0
Augustus Lutheran Church_sentence_4
Augustus Lutheran Church_sentence_5
Augustus Lutheran Church_sentence_6
Augustus Lutheran Church_cell_0_0_1|context:Augustus Lutheran Church_sentence_4:Augustus Lutheran Church_title
Augustus Lutheran Church_section_0|Augustus Lutheran Church_sentence_5:Augustus Lutheran Church_title
Augustus Lutheran Church_section_0|Augustus Lutheran Church_sentence_6:Augustus Lutheran Church_title
Augustus Lutheran Church_section_0|Augustus Lutheran Church_cell_0_0_1:Augustus Lutheran Church_title
Augustus Lutheran Church_header_cell_0_0_0",Combining Tables and Text
